type,tags,title,weight,detail,item#
bug,system,"Password fields are now correctly hidden from browse report column selection screens (don't worry, passwords were never exposed in this way).  This prevents an issue where OData reports would crash if they mistakenly included a password column.",,,328646
enhancement,system,"We have improved how we store configuration parameters for integration with On Demand Accounting to streamline troubleshooting for Quorum Support.",,,306741
